Ensembl gene ID	Gene symbol	Chromosome	Transcript start (hg19)	Transcript end (hg19)	P value	False discovery rate
ENSG00000139112	GABARAPL1	12	10365057	10375727	6.31727191925e-05	<0.01
ENSG00000139163	ETNK1	12	22778009	22838646	1.91192182696e-05	<0.01
ENSG00000139182	CLSTN3	12	7282294	7311541	0.000215471522104	<0.01
ENSG00000139200	C12orf53	12	6802958	6809981	2.59640644698e-05	<0.01
ENSG00000139220	PPFIA2	12	81652045	82153332	5.33246979481e-06	<0.01
ENSG00000139579	OBFC2B	12	56615799	56623638	4.93026556652e-05	<0.01
ENSG00000139613	SMARCC2	12	56556767	56583351	6.07649116137e-10	<0.01
ENSG00000139625	MAP3K12	12	53874274	53893847	9.06013613678e-06	<0.01
ENSG00000139645	ANKRD52	12	56631591	56652175	1.07968706354e-07	<0.01
ENSG00000139651	ZNF740	12	53574484	53583208	2.64236361601e-05	<0.01
ENSG00000139697	SBNO1	12	123773656	123834988	0.000176936426767	<0.01
ENSG00000139718	SETD1B	12	122242086	122270562	2.31183681347e-05	<0.01
ENSG00000139722	VPS37B	12	123349882	123380991	2.1712741823e-07	<0.01
ENSG00000139767	SRRM4	12	119419300	119600856	1.68419157117e-05	<0.01
ENSG00000151148	UBE3B	12	109915207	109974507	2.78396251242e-05	<0.01
ENSG00000151746	BICD1	12	32259769	32536567	3.31953736364e-09	<0.01
ENSG00000153233	PTPRR	12	71031853	71314623	2.77454856939e-05	<0.01
ENSG00000155980	KIF5A	12	57943781	57980415	3.40311511295e-06	<0.01
ENSG00000157782	CABP1	12	121078355	121105127	1.79251547745e-05	<0.01
ENSG00000159335	PTMS	12	6874682	6880118	1.27514009569e-06	<0.01
ENSG00000161835	GRASP	12	52400724	52409673	0.000238807637714	<0.01
ENSG00000166111	SVOP	12	109304658	109459045	0.000128934860334	<0.01
ENSG00000166886	NAB2	12	57482677	57489259	0.00025422523124	<0.01
ENSG00000166987	MBD6	12	57914493	57923931	0.000122066910991	<0.01
ENSG00000167535	CACNB3	12	49207577	49222724	3.31943456655e-06	<0.01
ENSG00000167548	MLL2	12	49412758	49453557	1.02785734338e-06	<0.01
ENSG00000167778	SPRYD3	12	53458388	53473204	1.20275162219e-06	<0.01
ENSG00000170456	DENND5B	12	31535157	31744031	4.37205774004e-07	<0.01
ENSG00000170653	ATF7	12	53901640	54020199	0.000116060426782	<0.01
ENSG00000173064	C12orf51	12	112597992	112819896	8.90203111143e-11	<0.01
ENSG00000174437	ATP2A2	12	110718561	110788898	1.50284910813e-05	<0.01
ENSG00000175203	DCTN2	12	57923885	57941114	2.7819960212e-06	<0.01
ENSG00000175727	MLXIP	12	122516628	122629266	2.39798433044e-05	<0.01
ENSG00000177169	ULK1	12	132379196	132407695	3.22240718177e-05	<0.01
ENSG00000178498	DTX3	12	57998405	58003587	3.19484931084e-07	<0.01
ENSG00000179295	PTPN11	12	112856155	112947717	1.25984066597e-05	<0.01
ENSG00000179912	R3HDM2	12	57643392	57824788	2.32549979662e-06	<0.01
ENSG00000181418	DDN	12	49388932	49393092	6.01955847574e-05	<0.01
ENSG00000181852	RNF41	12	56598285	56615737	1.56325132804e-08	<0.01
ENSG00000182050	MGAT4C	12	86372516	86889092	4.79410609135e-05	<0.01
ENSG00000183283	DAZAP2	12	51632076	51640501	0.000136110313289	<0.01
ENSG00000183955	SETD8	12	123868320	123893905	1.08570500675e-07	<0.01
ENSG00000184271	POU6F1	12	51580719	51611477	8.01153629306e-09	<0.01
ENSG00000185046	ANKS1B	12	99120235	100378432	5.69068971752e-06	<0.01
ENSG00000186908	ZDHHC17	12	77157368	77247476	7.62784984957e-12	<0.01
ENSG00000187778	MCRS1	12	49950327	49961936	9.07531272494e-05	<0.01
ENSG00000189079	ARID2	12	46123448	46301823	1.99652134695e-05	<0.01
ENSG00000196498	NCOR2	12	124808961	125052135	2.85241685746e-07	<0.01
ENSG00000196876	SCN8A	12	51984050	52202297	9.91946860257e-05	<0.01
ENSG00000204842	ATXN2	12	111890018	112037480	4.9333661033e-06	<0.01
ENSG00000205323	SARNP	12	56146247	56211540	8.87216761966e-05	<0.01
ENSG00000226397	C12orf77	12	25146358	25150453	2.08129647925e-05	<0.01
ENSG00000240771	ARHGEF25	12	58003963	58017959	0.000135874443227	<0.01
ENSG00000253719	ATXN7L3B	12	74931551	74935223	3.62319534958e-06	<0.01
ENSG00000255737	ENSG00000255737	12	58120054	58122139	0.000121712917223	<0.01
ENSG00000005810	MYCBP2	13	77618792	77901185	2.7690823255e-10	<0.01
ENSG00000023516	AKAP11	13	42846289	42897396	9.51650412052e-09	<0.01
ENSG00000043355	ZIC2	13	100634026	100639018	0.000283026954024	<0.01
ENSG00000083642	PDS5B	13	33160564	33352157	4.03908259647e-05	<0.01
ENSG00000102466	FGF14	13	102375035	103054124	0.000133663273709	<0.01
ENSG00000102468	HTR2A	13	47407513	47471169	9.11078064501e-06	<0.01
ENSG00000102572	STK24	13	99102455	99230194	7.98104603192e-07	<0.01
ENSG00000102606	ARHGEF7	13	111766906	111958084	1.22988943925e-08	<0.01
ENSG00000102781	KATNAL1	13	30776767	30881621	6.36744930557e-05	<0.01
ENSG00000102786	INTS6	13	51928213	52028400	8.29300710553e-05	<0.01
ENSG00000121741	ZMYM2	13	20532810	20665968	1.02539866578e-06	<0.01
ENSG00000122042	UBL3	13	30338508	30424821	4.39881339e-07	<0.01
ENSG00000123200	ZC3H13	13	46528600	46626894	0.000341477825628	<0.01
ENSG00000125249	RAP2A	13	98086476	98120244	5.01000039923e-07	<0.01
ENSG00000132950	ZMYM5	13	20397622	20437776	3.04449670487e-08	<0.01
ENSG00000132970	WASF3	13	27131840	27263085	4.18236970042e-05	<0.01
ENSG00000133083	DCLK1	13	36343122	36705467	8.58444711214e-07	<0.01
ENSG00000136100	VPS36	13	52986839	53024763	0.000229928002576	<0.01
ENSG00000136158	SPRY2	13	80910111	80915086	2.51319705223e-05	<0.01
ENSG00000139514	SLC7A1	13	30083547	30169721	2.13409477932e-06	<0.01
ENSG00000139687	RB1	13	48877883	49056122	1.18452593024e-07	<0.01
ENSG00000139793	MBNL2	13	97873688	98046374	9.19393799036e-07	<0.01
ENSG00000139800	ZIC5	13	100615275	100624163	4.56601191969e-06	<0.01
ENSG00000151835	SACS	13	23902965	24007841	4.05225806409e-06	<0.01
ENSG00000152520	PAN3	13	28712643	28869475	8.36934301747e-05	<0.01
ENSG00000165300	SLITRK5	13	88324870	88331868	0.000107616687166	<0.01
ENSG00000172915	NBEA	13	35516424	36247159	1.9852460995e-08	<0.01
ENSG00000178235	SLITRK1	13	84451344	84456528	4.01100701156e-06	<0.01
ENSG00000184226	PCDH9	13	66876967	67804468	1.05396738407e-06	<0.01
ENSG00000185352	HS6ST3	13	96743093	97485671	0.000341567226861	<0.01
ENSG00000204442	FAM155A	13	107822318	108519083	1.26343220549e-05	<0.01
ENSG00000204899	MZT1	13	73282495	73301825	0.000193077433774	<0.01
ENSG00000032219	ARID4A	14	58765103	58840605	1.18698522392e-08	<0.01
ENSG00000066427	ATXN3	14	92524896	92572965	2.05157958131e-05	<0.01
ENSG00000070367	EXOC5	14	57670518	57735726	1.5054783226e-06	<0.01
ENSG00000075413	MARK3	14	103851701	103970168	6.29167481117e-07	<0.01
ENSG00000078304	PPP2R5C	14	102228135	102394326	2.93725977153e-07	<0.01
ENSG00000088808	PPP1R13B	14	104200089	104313927	4.36860882194e-05	<0.01
ENSG00000089902	RCOR1	14	103058998	103196891	8.10325987504e-06	<0.01
ENSG00000090060	PAPOLA	14	96967770	97033448	5.8226179879e-05	<0.01
ENSG00000090061	CCNK	14	99947506	100001381	4.10575059028e-05	<0.01
ENSG00000092148	HECTD1	14	31569318	31677010	5.66313501409e-05	<0.01
ENSG00000092203	TOX4	14	21944756	21967319	6.73483901533e-05	<0.01
ENSG00000100461	RBM23	14	23369854	23388396	0.000181300327086	<0.01
ENSG00000100485	SOS2	14	50583847	50698276	0.000317928793225	<0.01
ENSG00000100505	TRIM9	14	51441980	51562779	1.64452102377e-07	<0.01
ENSG00000100565	C14orf166B	14	77292715	77336645	0.000129493542748	<0.01
ENSG00000100614	PPM1A	14	60712470	60765805	1.23285850002e-06	<0.01
ENSG00000100784	RPS6KA5	14	91336799	91526980	6.24209636982e-05	<0.01
ENSG00000100796	SMEK1	14	91923955	91976898	6.75615957872e-05	<0.01
ENSG00000100811	YY1	14	100704635	100749129	9.82171130139e-07	<0.01
ENSG00000100836	PABPN1	14	23790498	23795394	3.56914092237e-06	<0.01
ENSG00000100888	CHD8	14	21853353	21924285	9.15280648903e-05	<0.01
ENSG00000100916	BRMS1L	14	36295524	36401531	8.91640341811e-05	<0.01
ENSG00000119669	IRF2BPL	14	77490888	77495034	0.000168240399564	<0.01
ENSG00000126214	KLC1	14	104028233	104167888	3.90406532352e-09	<0.01
ENSG00000129518	EAPP	14	34985135	35008916	4.18089558428e-05	<0.01
ENSG00000133961	NUMB	14	73741815	73930348	6.25155031817e-05	<0.01
ENSG00000139880	CDH24	14	23516271	23526747	5.63946603142e-06	<0.01
ENSG00000139970	RTN1	14	60062694	60337684	0.000112803247988	<0.01
ENSG00000139990	DCAF5	14	69517598	69619867	2.40812215572e-05	<0.01
ENSG00000139998	RAB15	14	65412532	65439494	4.53792986441e-05	<0.01
ENSG00000142208	AKT1	14	105235686	105262088	2.09612238612e-08	<0.01
ENSG00000151320	AKAP6	14	32798479	33300567	8.62843178287e-05	<0.01
ENSG00000154001	PPP2R5E	14	63838075	64010092	8.39263305388e-10	<0.01
ENSG00000165355	FBXO33	14	39866873	39901704	0.000249307119327	<0.01
ENSG00000165521	EML5	14	89078775	89259096	0.000372315918987	<0.01
ENSG00000165804	ZNF219	14	21558205	21572881	7.03692009339e-05	<0.01
ENSG00000165943	MOAP1	14	93648541	93651273	1.56667678813e-07	<0.01
ENSG00000171723	GPHN	14	66974125	67648520	1.64568957817e-09	<0.01
ENSG00000174373	RALGAPA1	14	36007558	36278510	5.28069280441e-13	<0.01
ENSG00000176165	FOXG1	14	29235050	29238870	1.68379647631e-12	<0.01
ENSG00000178974	FBXO34	14	55738021	55828636	2.05079531051e-05	<0.01
ENSG00000179364	PACS2	14	105766900	105864484	0.00011821392745	<0.01
ENSG00000179841	AKAP5	14	64932217	64936425	0.000217655674153	<0.01
ENSG00000182979	MTA1	14	105886157	105937066	1.96232499229e-06	<0.01
ENSG00000183576	SETD3	14	99864083	99947216	1.41718064791e-09	<0.01
ENSG00000184887	BTBD6	14	105714827	105717430	0.000245253464558	<0.01
ENSG00000196792	STRN3	14	31363005	31495607	0.000135015753943	<0.01
ENSG00000197102	DYNC1H1	14	102430865	102517129	3.09881042779e-05	<0.01
ENSG00000197555	SIPA1L1	14	71787166	72207946	7.23990203672e-09	<0.01
ENSG00000198208	RPS6KL1	14	75370657	75390099	9.73516754745e-05	<0.01
ENSG00000198668	CALM1	14	90862846	90874605	0.000163863798237	<0.01
ENSG00000198718	FAM179B	14	45431393	45543634	0.000306656684253	<0.01
ENSG00000198752	CDC42BPB	14	103398716	103523799	1.50522982375e-06	<0.01
ENSG00000203485	INF2	14	105155943	105185942	6.53611291372e-05	<0.01
ENSG00000214548	MEG3	14	101245747	101327368	5.29322965047e-05	<0.01
ENSG00000227051	C14orf132	14	96505661	96560417	5.45780347924e-05	<0.01
ENSG00000250366	ENSG00000250366	14	96342729	96391908	0.000102484537096	<0.01
ENSG00000033800	PIAS1	15	68346572	68480402	7.19055231878e-05	<0.01
ENSG00000034053	APBA2	15	29129629	29410518	4.39555096207e-05	<0.01
ENSG00000064726	BTBD1	15	83685174	83736106	2.54433240804e-06	<0.01
ENSG00000067225	PKM2	15	72491370	72524163	0.000299208614508	<0.01
ENSG00000067369	TP53BP1	15	43699407	43802926	0.000194873447121	<0.01
ENSG00000068305	MEF2A	15	100017370	100256671	6.93545468964e-05	<0.01
ENSG00000074603	DPP8	15	65734801	65810042	1.13667086534e-06	<0.01
ENSG00000080644	CHRNA3	15	78885394	78913637	0.000544370422905	<0.01
ENSG00000103647	CORO2B	15	68871308	69020145	0.000108272380372	<0.01
ENSG00000103653	CSK	15	75074425	75095539	0.000776429900967	<0.01
ENSG00000103657	HERC1	15	63900817	64126147	1.3744208676e-09	<0.01
ENSG00000103994	ZFP106	15	42705022	42783336	0.0007435677243	<0.01
ENSG00000104064	GABPB1	15	50569389	50647605	0.000324275721218	<0.01
ENSG00000104112	SCG3	15	51973550	52013223	0.000724445808705	<0.01
ENSG00000114062	UBE3A	15	25582381	25684128	4.4939477801e-07	<0.01
ENSG00000128731	HERC2	15	28356186	28567298	7.90876433505e-12	<0.01
ENSG00000128881	TTBK2	15	43036550	43213007	4.49315410017e-06	<0.01
ENSG00000128908	INO80	15	41267889	41408552	0.000327915679179	<0.01
ENSG00000128989	ARPP19	15	52839432	52861213	3.55943183895e-07	<0.01
ENSG00000134138	MEIS2	15	37181409	37393504	0.000678200088802	<0.01
ENSG00000137764	MAP2K5	15	67835021	68116181	5.22620468578e-10	<0.01
ENSG00000137815	RTF1	15	41700606	41775761	1.14093862544e-05	<0.01
ENSG00000137817	PARP6	15	72523243	72563628	1.73674341473e-07	<0.01
ENSG00000137825	ITPKA	15	41785591	41795749	5.75035853937e-05	<0.01
ENSG00000137845	ADAM10	15	58887403	59042177	0.00044140558647	<0.01
ENSG00000138593	SECISBP2L	15	49280673	49338760	0.000315406090087	<0.01
ENSG00000138606	SHF	15	45459411	45493373	1.57516172316e-05	<0.01
ENSG00000138629	UBL7	15	74738318	74753523	0.000143188550475	<0.01
ENSG00000140262	TCF12	15	57210323	57591479	0.000358489386306	<0.01
ENSG00000140320	BAHD1	15	40731920	40760441	9.30771535583e-08	<0.01
ENSG00000140350	ANP32A	15	69039580	69113236	7.96201096252e-07	<0.01
ENSG00000140382	HMG20A	15	77712754	77777949	7.41529779837e-05	<0.01
ENSG00000140386	SCAPER	15	76640529	77197744	3.69772496209e-09	<0.01
ENSG00000140455	USP3	15	63796793	63886839	3.98571009035e-05	<0.01
ENSG00000140538	NTRK3	15	88402982	88799999	2.17631999062e-05	<0.01
ENSG00000151575	TEX9	15	56536207	56738195	0.000660298012465	<0.01
ENSG00000156642	NPTN	15	73852355	73925756	0.000470484281448	<0.01
ENSG00000157450	RNF111	15	59157374	59389618	0.000307991367151	<0.01
ENSG00000159459	UBR1	15	43235095	43398299	0.000346466974773	<0.01
ENSG00000166233	ARIH1	15	72766667	72879692	1.35567639483e-05	<0.01
ENSG00000166503	ENSG00000166503	15	83806816	83876321	0.000506031303564	<0.01
ENSG00000167178	ISLR2	15	74421699	74429143	1.58906966732e-07	<0.01
ENSG00000169018	FEM1B	15	68570141	68588203	3.48421261259e-08	<0.01
ENSG00000169032	MAP2K1	15	66679155	66783882	0.000258984521059	<0.01
ENSG00000169118	CSNK1G1	15	64457716	64665968	0.00030592925291	<0.01
ENSG00000169375	SIN3A	15	75661720	75748124	0.000664754109185	<0.01
ENSG00000169410	PTPN9	15	75759462	75871630	0.000522862893241	<0.01
ENSG00000169926	KLF13	15	31619058	31727868	4.78797044753e-06	<0.01
ENSG00000171877	FRMD5	15	44162962	44487450	0.000274636273328	<0.01
ENSG00000173575	CHD2	15	93425937	93571237	5.04265012126e-06	<0.01
ENSG00000179335	CLK3	15	74900713	74922542	0.000202971294082	<0.01
ENSG00000180357	ZNF609	15	64791491	64978264	6.8900400531e-06	<0.01
ENSG00000181827	RFX7	15	56379478	56535483	2.59925157893e-06	<0.01
ENSG00000003249	DBNDD1	16	90071273	90086526	1.10820870739e-06	<0.01
ENSG00000005339	CREBBP	16	3775055	3930722	0.000100032692393	<0.01
ENSG00000006116	CACNG3	16	24266874	24374122	0.000121725265386	<0.01
ENSG00000007545	CRAMP1L	16	1662338	1736716	9.28850027519e-05	<0.01
ENSG00000008710	PKD1	16	2138711	2185899	2.43100475576e-05	<0.01
ENSG00000039523	FAM65A	16	67562720	67580689	8.87815223746e-08	<0.01
ENSG00000047578	KIAA0556	16	27561468	27791689	8.48983955716e-05	<0.01
ENSG00000059122	FLYWCH1	16	2961980	3001208	3.62958733297e-15	<0.01
ENSG00000067955	CBFB	16	67063050	67134961	2.4388590163e-05	<0.01
ENSG00000070770	CSNK2A2	16	58191811	58231782	3.19630222188e-05	<0.01
ENSG00000072736	NFATC3	16	68111243	68263162	2.27304683367e-05	<0.01
ENSG00000078328	RBFOX1	16	6069095	7763340	2.627506434e-06	<0.01
ENSG00000080603	SRCAP	16	30709530	30762702	7.19601860236e-06	<0.01
ENSG00000090238	YPEL3	16	30103635	30107537	1.22280688967e-05	<0.01
ENSG00000090863	GLG1	16	74481328	74641042	1.45488837609e-06	<0.01
ENSG00000090905	TNRC6A	16	24741016	24837548	1.01327219888e-08	<0.01
ENSG00000099364	FBXL19	16	30934392	30960104	3.65325210999e-09	<0.01
ENSG00000099365	STX1B	16	31000577	31021824	3.66795171979e-06	<0.01
ENSG00000099381	SETD1A	16	30968615	30995985	0.000136287630373	<0.01
ENSG00000102858	MGRN1	16	4674826	4740975	3.04876302551e-09	<0.01
ENSG00000103111	MON1B	16	77224819	77236302	4.0877483025e-05	<0.01
ENSG00000103257	SLC7A5	16	87863622	87903125	4.84494502895e-07	<0.01
ENSG00000103260	METRN	16	765162	767480	2.06449789834e-05	<0.01
ENSG00000103266	STUB1	16	730276	732753	4.11040442897e-08	<0.01
ENSG00000103275	UBE2I	16	1359164	1377019	8.19439374203e-05	<0.01
ENSG00000103319	EEF2K	16	22217616	22297954	8.73061843986e-06	<0.01
ENSG00000103326	SOLH	16	577856	604636	0.000117875252731	<0.01
ENSG00000103404	USP31	16	23072727	23160591	9.38255778464e-08	<0.01
ENSG00000103495	MAZ	16	29817427	29822502	1.06074924263e-08	<0.01
ENSG00000103549	RNF40	16	30773599	30787628	0.000103429644091	<0.01
ENSG00000118900	UBN1	16	4897912	4932361	2.23522864822e-05	<0.01
ENSG00000127585	FBXL16	16	742500	755829	1.65565791305e-05	<0.01
ENSG00000131149	KIAA0182	16	85645023	85709810	1.92983495186e-08	<0.01
ENSG00000131653	TRAF7	16	2205766	2228130	0.000100567298646	<0.01
ENSG00000132604	TERF2	16	69389464	69419859	2.72154054766e-05	<0.01
ENSG00000132612	VPS4A	16	69345287	69358945	5.10363878105e-07	<0.01
ENSG00000135723	FHOD1	16	67263292	67281561	0.000149712053867	<0.01
ENSG00000138834	MAPK8IP3	16	1756194	1820318	3.58312657808e-08	<0.01
ENSG00000140632	GLYR1	16	4853204	4897343	1.53123226102e-07	<0.01
ENSG00000140836	ZFHX3	16	72816784	73093597	9.0148786012e-05	<0.01
ENSG00000140941	MAP1LC3B	16	87425406	87438385	3.90724419898e-05	<0.01
ENSG00000140992	PDPK1	16	2587965	2653189	8.48003329104e-12	<0.01
ENSG00000141002	TCF25	16	89939970	89977792	2.35369707642e-07	<0.01
ENSG00000149923	PPP4C	16	30087311	30096698	4.5917736925e-05	<0.01
ENSG00000149927	DOC2A	16	30016835	30022401	0.00016534585138	<0.01
ENSG00000149930	TAOK2	16	29985222	30003582	7.57631361099e-06	<0.01
ENSG00000153443	FAM100A	16	4658885	4664927	1.60259275055e-08	<0.01
ENSG00000153815	CMIP	16	81478775	81745367	1.18605414056e-08	<0.01
ENSG00000156860	FBRS	16	30670289	30682131	4.89266735948e-07	<0.01
ENSG00000158545	ZC3H18	16	88636789	88698374	6.2689111348e-05	<0.01
ENSG00000158792	SPATA2L	16	89762751	89768113	2.92464319879e-05	<0.01
ENSG00000159720	ATP6V0D1	16	67471922	67515140	7.01369798945e-06	<0.01
ENSG00000166783	KIAA0430	16	15688243	15737023	8.59143666426e-07	<0.01
ENSG00000167522	ANKRD11	16	89334035	89556969	3.45679808702e-08	<0.01
ENSG00000167978	SRRM2	16	2802330	2821411	8.90073502231e-06	<0.01
ENSG00000168488	ATXN2L	16	28834320	28848558	3.52650278684e-08	<0.01
ENSG00000168802	CHTF8	16	69151913	69166487	4.78390217742e-05	<0.01
ENSG00000169592	INO80E	16	30007031	30017114	5.99388859304e-05	<0.01
ENSG00000177200	CHD9	16	53088945	53361413	1.4812530361e-07	<0.01
ENSG00000178188	SH2B1	16	28858010	28885533	0.000163955395646	<0.01
ENSG00000179965	ZNF771	16	30418735	30429915	5.47012116447e-10	<0.01
ENSG00000183454	GRIN2A	16	9847261	10276611	4.54417155914e-05	<0.01
ENSG00000185883	ATP6V0C	16	2563871	2570219	2.29838758826e-05	<0.01
ENSG00000186260	MKL2	16	14173145	14360629	3.02877272094e-05	<0.01
ENSG00000187555	USP7	16	8985951	9057341	2.5625283037e-05	<0.01
ENSG00000188322	SBK1	16	28303840	28335170	3.7621652848e-08	<0.01
ENSG00000196123	KIAA0895L	16	67209509	67217883	1.20017447147e-05	<0.01
ENSG00000196470	SIAH1	16	48394442	48419361	3.76790419945e-05	<0.01
ENSG00000196557	CACNA1H	16	1203241	1271771	0.00010029856657	<0.01
ENSG00000197562	RAB40C	16	639357	679272	3.24379152942e-06	<0.01
ENSG00000243716	ENSG00000243716	16	22490442	22547842	3.95264866304e-05	<0.01
ENSG00000005955	GGNBP2	17	34900773	34946278	3.8580809665e-06	<0.01
ENSG00000006114	SYNRG	17	35874900	35969488	1.66495494127e-08	<0.01
ENSG00000006125	AP2B1	17	33914282	34053434	1.3396544052e-06	<0.01
ENSG00000007168	PAFAH1B1	17	2496923	2588909	5.11682342947e-09	<0.01
ENSG00000008294	SPAG9	17	49039535	49198226	1.2946370159e-10	<0.01
ENSG00000029725	RABEP1	17	5185558	5289129	8.34960685799e-07	<0.01
ENSG00000033627	ATP6V0A1	17	40610862	40674596	1.18070315561e-07	<0.01
ENSG00000037042	TUBG2	17	40811266	40819021	2.75950093055e-09	<0.01
ENSG00000062725	APPBP2	17	58520520	58603580	2.67486715725e-06	<0.01
ENSG00000063015	SEZ6	17	27281919	27333458	6.72198820954e-06	<0.01
ENSG00000065559	MAP2K4	17	11924135	12047050	5.04483265381e-09	<0.01
ENSG00000067191	CACNB1	17	37329709	37353902	5.56672977692e-06	<0.01
ENSG00000070444	MNT	17	2287354	2304412	9.33331924762e-09	<0.01
ENSG00000073670	ADAM11	17	42836568	42859214	4.64951032725e-06	<0.01
ENSG00000073969	NSF	17	44668075	44834830	9.64010271544e-07	<0.01
ENSG00000075461	CACNG4	17	64961013	65029518	1.10313855273e-05	<0.01
ENSG00000087095	NLK	17	26369182	26523407	8.22375197616e-08	<0.01
ENSG00000087152	ATXN7L3	17	42269174	42277453	4.09586769004e-08	<0.01
ENSG00000091542	ALKBH5	17	18086392	18113268	1.47630348756e-05	<0.01
ENSG00000108262	GIT1	17	27900487	27916645	3.98516632752e-11	<0.01
ENSG00000108292	MLLT6	17	36861795	36886056	3.55673695069e-06	<0.01
ENSG00000108309	RUNDC3A	17	42385943	42396039	1.03868102316e-05	<0.01
ENSG00000108312	UBTF	17	42282401	42298994	3.75621165236e-06	<0.01
ENSG00000108349	CASC3	17	38296507	38328431	2.8753663431e-05	<0.01
ENSG00000108557	RAI1	17	17584787	17714767	3.143808295e-05	<0.01
ENSG00000108774	RAB5C	17	40276994	40307035	1.01322613201e-06	<0.01
ENSG00000108799	EZH1	17	40852294	40897071	1.00465900267e-11	<0.01
ENSG00000108819	PPP1R9B	17	48211104	48227991	5.47531365805e-12	<0.01
ENSG00000108840	HDAC5	17	42154121	42201014	6.28632721091e-12	<0.01
ENSG00000108852	MPP2	17	41952725	41987068	1.54881037168e-06	<0.01
ENSG00000108946	PRKAR1A	17	66508110	66528908	2.14414826968e-07	<0.01
ENSG00000108953	YWHAE	17	1247566	1303505	3.88968905939e-05	<0.01
ENSG00000109046	WSB1	17	25621106	25640657	4.2233482712e-05	<0.01
ENSG00000109118	PHF12	17	27232268	27278789	9.06172225138e-06	<0.01
ENSG00000121067	SPOP	17	47676246	47755596	2.40974848137e-07	<0.01
ENSG00000124422	USP22	17	20902906	20947073	6.28347335686e-07	<0.01
ENSG00000125447	GGA3	17	73232695	73258444	2.3966537636e-05	<0.01
ENSG00000126351	THRA	17	38218446	38250120	1.54480422487e-08	<0.01
ENSG00000126858	RHOT1	17	30469473	30552746	4.83528545354e-07	<0.01
ENSG00000129245	FXR2	17	7494548	7518215	3.56169602723e-06	<0.01
ENSG00000132376	INPP5K	17	1397872	1420182	1.97834873767e-05	<0.01
ENSG00000132388	UBE2G1	17	4172512	4269969	5.44678786806e-06	<0.01
ENSG00000132471	WBP2	17	73841780	73851501	2.13703704063e-06	<0.01
ENSG00000132535	DLG4	17	7093209	7123369	8.26886661486e-08	<0.01
ENSG00000136485	DCAF7	17	61627822	61671639	6.7625801564e-07	<0.01
ENSG00000141027	NCOR1	17	15934718	16119010	5.5093330945e-07	<0.01
ENSG00000141279	NPEPPS	17	45600306	45700642	8.44701231187e-09	<0.01
ENSG00000141298	SSH2	17	27952956	28257170	2.73685072664e-05	<0.01
ENSG00000141376	BCAS3	17	58755172	59470198	4.11983645448e-15	<0.01
ENSG00000141522	ARHGDIA	17	79825598	79829282	5.86811157024e-07	<0.01
ENSG00000141551	CSNK1D	17	80202246	80231576	1.88432014741e-05	<0.01
ENSG00000141562	NARF	17	80416060	80446141	3.43743551169e-05	<0.01
ENSG00000141564	RPTOR	17	78518619	78940173	2.7076675245e-05	<0.01
ENSG00000141568	FOXK2	17	80477589	80562483	5.03679451342e-07	<0.01
ENSG00000141582	CBX4	17	77806955	77813228	3.47837818992e-10	<0.01
ENSG00000141720	PIP4K2B	17	36921942	36956158	1.74992201069e-10	<0.01
ENSG00000141750	STAC2	17	37366789	37382040	6.59736468074e-06	<0.01
ENSG00000154229	PRKCA	17	64298944	64801114	2.49175165608e-05	<0.01
ENSG00000154945	ANKRD40	17	48770553	48785285	2.66178928448e-06	<0.01
ENSG00000159842	ABR	17	906758	1090616	3.92413243302e-07	<0.01
ENSG00000160551	TAOK1	17	27717943	27871502	1.85961242384e-07	<0.01
ENSG00000161654	LSM12	17	42112004	42144103	5.04054746901e-06	<0.01
ENSG00000161682	FAM171A2	17	42430585	42441243	2.12912197555e-06	<0.01
ENSG00000166579	NDEL1	17	8339179	8383942	6.93547158898e-07	<0.01
ENSG00000167100	SAMD14	17	48187404	48207246	5.35734419697e-06	<0.01
ENSG00000167281	RBFOX3	17	77085427	77613550	3.89481141709e-08	<0.01
ENSG00000167889	MGAT5B	17	74864538	74946465	2.44713872262e-07	<0.01
ENSG00000168256	NKIRAS2	17	40169038	40177659	1.69572824149e-06	<0.01
ENSG00000169750	RAC3	17	79989532	79992077	1.73483480209e-05	<0.01
ENSG00000170004	CHD3	17	7788124	7816078	6.70243643714e-10	<0.01
ENSG00000170160	CCDC144A	17	16592851	16707767	1.13229466557e-05	<0.01
ENSG00000170296	GABARAP	17	7143333	7145772	1.72983985993e-07	<0.01
ENSG00000170832	USP32	17	58254691	58469586	7.54371401732e-08	<0.01
ENSG00000170921	TANC2	17	61086898	61505067	8.03123272476e-09	<0.01
ENSG00000171246	NPTX1	17	78440633	78450404	2.42738656793e-06	<0.01
ENSG00000171475	WIPF2	17	38375574	38440388	1.79372557798e-09	<0.01
ENSG00000171532	NEUROD2	17	37760021	37764196	4.20327179916e-09	<0.01
ENSG00000173812	EIF1	17	39845137	39848920	4.25933239818e-09	<0.01
ENSG00000174111	SOCS7	17	36508005	36556015	1.09678877849e-05	<0.01
ENSG00000175155	YPEL2	17	57409053	57479095	8.93292335169e-08	<0.01
ENSG00000175175	PPM1E	17	56833232	57062532	6.88978390405e-09	<0.01
ENSG00000175826	CTDNEP1	17	7146910	7155280	2.22866307334e-07	<0.01
ENSG00000175931	UBE2O	17	74385614	74449288	1.28357950716e-06	<0.01
ENSG00000176749	CDK5R1	17	30813637	30818274	2.4016821682e-05	<0.01
