Ensembl gene ID	Gene symbol	Chromosome	Transcript start (hg19)	Transcript end (hg19)	P value	False discovery rate
ENSG00000111729	CLEC4A	12	8276228	8291203	7.17965040841e-09	<0.01
ENSG00000111796	KLRB1	12	9747147	9760482	9.34083515004e-14	<0.01
ENSG00000118308	LRMP	12	25173936	25261268	6.69433893202e-12	<0.01
ENSG00000118971	CCND2	12	4382938	4414516	8.83855897204e-08	<0.01
ENSG00000118972	FGF23	12	4477393	4488894	3.03495481003e-13	<0.01
ENSG00000120833	SOCS2	12	93963590	93977263	5.11625890577e-11	<0.01
ENSG00000120868	APAF1	12	99038919	99129204	1.66263955601e-09	<0.01
ENSG00000121380	BCL2L14	12	12202797	12363947	3.70371092185e-11	<0.01
ENSG00000122986	HVCN1	12	111065646	111142755	4.23792631321e-09	<0.01
ENSG00000123104	ITPR2	12	26490342	26986131	4.10254865395e-09	<0.01
ENSG00000123329	ARHGAP9	12	57866038	57882597	6.56294697878e-15	<0.01
ENSG00000123338	NCKAP1L	12	54891495	54937726	1.58126453151e-13	<0.01
ENSG00000123342	MMP19	12	56229217	56236750	4.00326279673e-09	<0.01
ENSG00000123411	IKZF4	12	56401443	56432219	8.2012877256e-13	<0.01
ENSG00000123427	METTL21B	12	58165275	58176324	3.86540775135e-09	<0.01
ENSG00000127311	HELB	12	66696325	66737423	1.38401755618e-10	<0.01
ENSG00000127318	IL22	12	68642022	68647387	9.60417251344e-12	<0.01
ENSG00000134539	KLRD1	12	10378657	10469850	3.08294893785e-14	<0.01
ENSG00000135090	TAOK3	12	118587606	118810750	2.57784582617e-13	<0.01
ENSG00000135114	OASL	12	121458121	121477045	1.49568852757e-09	<0.01
ENSG00000135127	CCDC64	12	120427648	120532298	8.90559520544e-10	<0.01
ENSG00000135144	DTX1	12	113494514	113535833	1.99464080903e-08	<0.01
ENSG00000135148	TRAFD1	12	112563305	112591407	1.08461375063e-08	<0.01
ENSG00000135426	KIAA0748	12	55341802	55378530	1.48266807634e-13	<0.01
ENSG00000136011	STAB2	12	103981051	104160505	1.71597142832e-09	<0.01
ENSG00000136048	DRAM1	12	102271129	102405908	4.47875881294e-11	<0.01
ENSG00000139083	ETV6	12	11802788	12044558	2.20837308237e-11	<0.01
ENSG00000139117	CPNE8	12	39040624	39301232	1.12524261831e-09	<0.01
ENSG00000139154	AEBP2	12	19556979	19873735	2.53680528369e-09	<0.01
ENSG00000139187	KLRG1	12	9102640	9163356	3.87817018816e-10	<0.01
ENSG00000139192	TAPBPL	12	6560856	6575683	3.66441407693e-11	<0.01
ENSG00000139194	RBP5	12	7276280	7281538	7.72836141714e-08	<0.01
ENSG00000139223	ANP32D	12	48866448	48866843	4.09614019714e-14	<0.01
ENSG00000139266	MARCH9	12	58148881	58154190	6.19376950733e-09	<0.01
ENSG00000139278	GLIPR1	12	75874460	75897633	3.36432328817e-12	<0.01
ENSG00000139289	PHLDA1	12	76419227	76427712	3.98439560579e-08	<0.01
ENSG00000139318	DUSP6	12	89741050	89747048	2.14865743385e-08	<0.01
ENSG00000139436	GIT2	12	110367607	110434194	7.0470000916e-09	<0.01
ENSG00000139572	GPR84	12	54756229	54758271	4.58819843944e-13	<0.01
ENSG00000139626	ITGB7	12	53585107	53601091	6.16593383716e-14	<0.01
ENSG00000139636	LMBR1L	12	49490919	49504683	3.25901016013e-09	<0.01
ENSG00000139641	ESYT1	12	56512034	56538457	3.64645186864e-09	<0.01
ENSG00000139725	RHOF	12	122215664	122232261	6.30970973751e-12	<0.01
ENSG00000150045	KLRF1	12	9980077	9997606	2.2728408652e-08	<0.01
ENSG00000150048	CLEC1A	12	10222153	10264226	2.42614165471e-08	<0.01
ENSG00000150977	RILPL2	12	123899936	123921264	3.99313580135e-17	<0.01
ENSG00000161791	FMNL3	12	50031724	50101948	5.22298933311e-12	<0.01
ENSG00000166211	SPIC	12	101869199	101880775	2.20309717339e-13	<0.01
ENSG00000166523	CLEC4E	12	8685901	8693559	2.35856219282e-12	<0.01
ENSG00000166527	CLEC4D	12	8662071	8674962	3.61392187952e-09	<0.01
ENSG00000166888	STAT6	12	57489191	57525922	3.86295171406e-14	<0.01
ENSG00000167531	LALBA	12	48961467	48963849	2.06569961711e-12	<0.01
ENSG00000170581	STAT2	12	56735381	56753939	3.29853132755e-12	<0.01
ENSG00000171310	CHST11	12	104849073	105155792	5.26172897956e-09	<0.01
ENSG00000171860	C3AR1	12	8210898	8219067	1.16635221976e-11	<0.01
ENSG00000172243	CLEC7A	12	10269376	10282857	1.45180070237e-08	<0.01
ENSG00000172602	RND1	12	49250928	49259681	5.98432140764e-09	<0.01
ENSG00000173451	THAP2	12	72056789	72074419	6.61292628469e-13	<0.01
ENSG00000174527	MYO1H	12	109826524	109893328	3.0667290305e-09	<0.01
ENSG00000174718	C12orf35	12	32112304	32146039	1.93561820625e-09	<0.01
ENSG00000175727	MLXIP	12	122516628	122629266	2.69974249208e-08	<0.01
ENSG00000179715	FAM113B	12	47473386	47630443	1.29527492945e-19	<0.01
ENSG00000182500	ORAI1	12	122064455	122080583	1.4886698237e-11	<0.01
ENSG00000184574	LPAR5	12	6728001	6750426	3.10252081339e-16	<0.01
ENSG00000196850	PPTC7	12	110969120	111021125	5.78974050395e-12	<0.01
ENSG00000198001	IRAK4	12	44152747	44183346	1.1003092058e-13	<0.01
ENSG00000221949	C12orf61	12	62995531	62997214	4.76112050765e-10	<0.01
ENSG00000255595	ENSG00000255595	12	126843848	126845611	3.82588693241e-08	<0.01
ENSG00000256128	ENSG00000256128	12	127214333	127256957	4.23094395569e-08	<0.01
ENSG00000256906	ENSG00000256906	12	130554870	130557230	1.57627889165e-11	<0.01
ENSG00000257194	ENSG00000257194	12	90501516	90506066	6.0074087788e-10	<0.01
ENSG00000257242	ENSG00000257242	12	92378756	92536690	2.50288337001e-15	<0.01
ENSG00000257431	ENSG00000257431	12	82906456	82909596	8.68684586496e-13	<0.01
ENSG00000258169	LINC00485	12	103203058	103218177	1.10673663138e-11	<0.01
ENSG00000088451	TGDS	13	95226308	95248511	5.56621119939e-07	<0.01
ENSG00000102524	TNFSF13B	13	108903588	108959385	2.66138215117e-10	<0.01
ENSG00000102786	INTS6	13	51928213	52028400	2.48092832634e-06	<0.01
ENSG00000102794	IRG1	13	77522632	77532777	1.79419414081e-12	<0.01
ENSG00000120659	TNFSF11	13	43136872	43182149	7.11430553345e-14	<0.01
ENSG00000120690	ELF1	13	41506056	41635576	2.45511149877e-12	<0.01
ENSG00000122025	FLT3	13	28577411	28674729	2.99067160339e-13	<0.01
ENSG00000125245	GPR18	13	99906968	99913998	6.25999242966e-14	<0.01
ENSG00000132965	ALOX5AP	13	31309645	31338556	1.50217336009e-09	<0.01
ENSG00000133106	EPSTI1	13	43460524	43566407	2.57765415142e-09	<0.01
ENSG00000134882	UBAC2	13	99853028	100038688	2.73019041148e-10	<0.01
ENSG00000136111	TBC1D4	13	75858808	76056250	1.40259373229e-12	<0.01
ENSG00000136141	LRCH1	13	47127303	47325710	1.07313353883e-09	<0.01
ENSG00000136147	PHF11	13	50069746	50103123	2.17681051879e-11	<0.01
ENSG00000136167	LCP1	13	46700061	46786006	3.24692346371e-13	<0.01
ENSG00000139597	N4BP2L1	13	32974861	33007091	1.01975987391e-07	<0.01
ENSG00000139832	RAB20	13	111175417	111214080	1.52632723446e-10	<0.01
ENSG00000150907	FOXO1	13	41129817	41240734	2.37565336515e-07	<0.01
ENSG00000151773	CCDC122	13	44398045	44453864	1.91828031562e-08	<0.01
ENSG00000151846	PABPC3	13	25670300	25673389	1.98310650274e-07	<0.01
ENSG00000152207	CYSLTR2	13	49280951	49283498	3.51603460805e-10	<0.01
ENSG00000152484	USP12	13	27640293	27746033	9.48589920098e-08	<0.01
ENSG00000169508	GPR183	13	99946784	99959659	4.09708359756e-13	<0.01
ENSG00000169840	GSX1	13	28366780	28368905	1.87409540776e-11	<0.01
ENSG00000179630	LACC1	13	44453420	44468067	2.00924761371e-10	<0.01
ENSG00000182957	SPATA13	13	24734861	24896096	5.54193507416e-09	<0.01
ENSG00000226250	ENSG00000226250	13	19479579	19481950	4.95808374899e-12	<0.01
ENSG00000227674	LINC00355	13	64560504	64650144	3.40390858071e-13	<0.01
ENSG00000229175	ENSG00000229175	13	80446721	80492079	8.89753506344e-09	<0.01
ENSG00000234384	ENSG00000234384	13	91145541	91187334	1.63841367511e-08	<0.01
ENSG00000236678	LINC00347	13	75126980	75130021	1.80526637781e-06	<0.01
ENSG00000247400	DNAJC3-AS1	13	96325089	96329179	7.29599959359e-08	<0.01
ENSG00000015133	CCDC88C	14	91737667	91884188	1.04494767942e-10	<0.01
ENSG00000027075	PRKCH	14	61654277	62017694	2.42252288358e-12	<0.01
ENSG00000089775	ZBTB25	14	64915824	64971931	5.52431472902e-09	<0.01
ENSG00000089916	C14orf118	14	76618259	76720685	3.03023979307e-09	<0.01
ENSG00000092009	CMA1	14	24974559	24977471	3.40811005714e-07	<0.01
ENSG00000092010	PSME1	14	24605367	24608176	1.80942431864e-11	<0.01
ENSG00000092330	TINF2	14	24708849	24711880	7.37401520659e-08	<0.01
ENSG00000100441	KHNYN	14	24898492	24910540	8.73928933171e-12	<0.01
ENSG00000100450	GZMH	14	25075686	25078905	2.92083589578e-13	<0.01
ENSG00000100453	GZMB	14	25100160	25103473	1.28426163352e-13	<0.01
ENSG00000100580	TMED8	14	77801364	77843452	4.98810589619e-11	<0.01
ENSG00000100599	RIN3	14	92980118	93155339	4.25084517702e-13	<0.01
ENSG00000100628	ASB2	14	94400499	94443137	2.68170337933e-17	<0.01
ENSG00000100644	HIF1A	14	62162231	62214976	3.74262707134e-17	<0.01
ENSG00000100647	KIAA0247	14	70078313	70181859	1.746976315e-10	<0.01
ENSG00000100721	TCL1A	14	96176304	96180533	3.34721493021e-14	<0.01
ENSG00000100784	RPS6KA5	14	91336799	91526980	7.50730319102e-11	<0.01
ENSG00000100867	DHRS2	14	24099324	24114848	9.62528771307e-12	<0.01
ENSG00000100906	NFKBIA	14	35870717	35873955	5.02395475852e-10	<0.01
ENSG00000119608	PROX2	14	75319736	75330537	1.4462824614e-13	<0.01
ENSG00000119714	GPR68	14	91698876	91720269	5.30084025836e-07	<0.01
ENSG00000125384	PTGER2	14	52781023	52795324	1.06667623051e-12	<0.01
ENSG00000125952	MAX	14	65472892	65569413	7.51800799012e-12	<0.01
ENSG00000127152	BCL11B	14	99635624	99737861	7.82860162833e-07	<0.01
ENSG00000129465	RIPK3	14	24805227	24809251	8.75844003121e-14	<0.01
ENSG00000129521	EGLN3	14	34393437	34931980	5.19615841878e-11	<0.01
ENSG00000129566	TEP1	14	20833826	20881588	3.19912331651e-10	<0.01
ENSG00000131323	TRAF3	14	103243813	103377837	3.59968846299e-13	<0.01
ENSG00000131979	GCH1	14	55308726	55369570	3.7782588814e-10	<0.01
ENSG00000136315	ENSG00000136315	14	21387500	21388458	4.3075948628e-08	<0.01
ENSG00000139899	CBLN3	14	24895738	24900160	2.29738720255e-07	<0.01
ENSG00000140030	GPR65	14	88471468	88478419	3.97159949211e-13	<0.01
ENSG00000140105	WARS	14	100800125	100843142	8.9017158205e-14	<0.01
ENSG00000156127	BATF	14	75988768	76013358	1.33146589611e-12	<0.01
ENSG00000165527	ARF6	14	50359810	50361490	5.40461132558e-10	<0.01
ENSG00000166428	PLD4	14	105391153	105399574	4.72936598529e-10	<0.01
ENSG00000168229	PTGDR	14	52734431	52743442	6.59793572194e-09	<0.01
ENSG00000169385	RNASE2	14	21423611	21424595	4.00609624559e-08	<0.01
ENSG00000169413	RNASE6	14	21249210	21250626	1.68681021732e-09	<0.01
ENSG00000176438	C14orf49	14	95883831	95942173	3.22679466296e-14	<0.01
ENSG00000179454	KLHL28	14	45397672	45511525	1.49228573212e-07	<0.01
ENSG00000180008	SOCS4	14	55493948	55516206	1.21280041185e-10	<0.01
ENSG00000183484	GPR132	14	105515728	105531782	1.01900313533e-13	<0.01
ENSG00000185215	TNFAIP2	14	103589779	103603776	2.37913151213e-11	<0.01
ENSG00000187156	LINC00221	14	106938445	106977000	7.19655466073e-07	<0.01
ENSG00000196136	SERPINA3	14	95058395	95090983	1.74801922121e-07	<0.01
ENSG00000197324	LRP10	14	23340822	23350789	8.11103449815e-10	<0.01
ENSG00000198604	BAZ1A	14	35221937	35344853	8.3380308717e-07	<0.01
ENSG00000205436	EXOC3L4	14	103566481	103576896	2.90271410841e-07	<0.01
ENSG00000213903	LTB4R	14	24780656	24787242	1.33901355228e-13	<0.01
ENSG00000213983	AP1G2	14	24028774	24037279	3.13461827948e-15	<0.01
ENSG00000226777	KIAA0125	14	106383838	106391825	1.88109258963e-07	<0.01
ENSG00000229645	LINC00341	14	95873606	95876427	1.3617730319e-12	<0.01
ENSG00000253701	ENSG00000253701	14	106170301	106170939	1.63161369257e-15	<0.01
ENSG00000258517	ENSG00000258517	14	71679350	71684933	1.62400634854e-06	<0.01
ENSG00000258977	ENSG00000258977	14	82071691	82089405	2.08566751024e-10	<0.01
ENSG00000259321	ENSG00000259321	14	24608654	24609653	2.23095655332e-06	<0.01
ENSG00000069667	RORA	15	60780483	61521518	1.30300569781e-08	<0.01
ENSG00000069956	MAPK6	15	52244303	52358462	1.74761170371e-07	<0.01
ENSG00000069974	RAB27A	15	55495164	55582001	1.99159854619e-12	<0.01
ENSG00000103642	LACTB	15	63413999	63434260	1.59222003218e-12	<0.01
ENSG00000103653	CSK	15	75074425	75095539	1.75959151163e-12	<0.01
ENSG00000103811	CTSH	15	79213400	79241916	9.77517831715e-10	<0.01
ENSG00000103966	EHD4	15	42190570	42264776	1.8589099533e-11	<0.01
ENSG00000104043	ATP8B4	15	50150435	50475014	4.30381679242e-13	<0.01
ENSG00000104064	GABPB1	15	50569389	50647605	6.07459302103e-08	<0.01
ENSG00000104081	BMF	15	40380091	40401093	3.29503979117e-07	<0.01
ENSG00000104154	SLC30A4	15	45771809	45815005	3.1561418595e-09	<0.01
ENSG00000129003	VPS13C	15	62144588	62352672	2.38988607738e-14	<0.01
ENSG00000136379	FAM108C1	15	80972025	81047962	3.67776286394e-07	<0.01
ENSG00000137767	SQRDL	15	45927001	45983492	3.59904269441e-10	<0.01
ENSG00000138594	TMOD3	15	52121825	52239492	2.02716595335e-08	<0.01
ENSG00000138600	ENSG00000138600	15	50999506	51058005	2.24364474897e-09	<0.01
ENSG00000138623	SEMA7A	15	74701630	74726300	8.96080557037e-11	<0.01
ENSG00000140274	DUOXA2	15	45406519	45410619	1.33058521851e-08	<0.01
ENSG00000140280	LYSMD2	15	52015208	52043782	3.62291291262e-08	<0.01
ENSG00000140287	HDC	15	50534144	50558259	1.65362963474e-12	<0.01
ENSG00000140368	PSTPIP1	15	77285700	77329673	2.84195101137e-13	<0.01
ENSG00000140379	BCL2A1	15	80253231	80263788	3.47192703461e-13	<0.01
ENSG00000140398	NEIL1	15	75639331	75647592	7.67841918467e-09	<0.01
ENSG00000140406	MESDC1	15	81293295	81296342	2.3162029956e-07	<0.01
ENSG00000140450	ARRDC4	15	98462784	98517068	3.53406040141e-10	<0.01
ENSG00000140464	PML	15	74287014	74339112	5.54849199009e-15	<0.01
ENSG00000140497	SCAMP2	15	75136071	75165719	2.71020148622e-13	<0.01
ENSG00000140575	IQGAP1	15	90931450	91045475	7.33498718725e-08	<0.01
ENSG00000140577	CRTC3	15	91073157	91188577	2.49241465472e-07	<0.01
ENSG00000153666	GOLGA8IP	15	23255242	23268823	2.71094767536e-09	<0.01
ENSG00000154237	LRRK1	15	101459420	101610317	3.4247159904e-12	<0.01
ENSG00000166128	RAB8B	15	63481668	63559981	1.28206812403e-13	<0.01
ENSG00000166710	B2M	15	45003675	45011075	4.95892572479e-12	<0.01
ENSG00000166949	SMAD3	15	67356101	67487533	9.58485898876e-08	<0.01
ENSG00000167202	TBC1D2B	15	78276378	78370066	2.41304177426e-13	<0.01
ENSG00000169118	CSNK1G1	15	64457716	64665968	1.46802075491e-11	<0.01
ENSG00000170776	AKAP13	15	85777817	86292586	4.10418897953e-09	<0.01
ENSG00000172183	ISG20	15	89179384	89199714	3.57582746908e-08	<0.01
ENSG00000172349	IL16	15	81451916	81605104	1.86134188465e-11	<0.01
ENSG00000173575	CHD2	15	93425937	93571237	1.28129185759e-07	<0.01
ENSG00000174485	DENND4A	15	65952959	66084631	3.15584574066e-12	<0.01
ENSG00000180953	ST20	15	80191189	80216044	8.87505335074e-15	<0.01
ENSG00000182511	FES	15	91426925	91439006	3.18447874989e-13	<0.01
ENSG00000182950	ODF3L1	15	76016318	76020029	1.28768399223e-10	<0.01
ENSG00000185087	FAM169B	15	98980391	99057611	4.22997190751e-09	<0.01
ENSG00000185880	TRIM69	15	45021186	45060027	2.96246332317e-10	<0.01
ENSG00000229474	PATL2	15	44957930	45003514	6.1984272098e-12	<0.01
ENSG00000241839	PLEKHO2	15	65134088	65160206	8.5873584861e-09	<0.01
ENSG00000247982	ENSG00000247982	15	57592563	57599965	7.95640565907e-16	<0.01
ENSG00000259218	ENSG00000259218	15	90048508	90067265	1.53825149639e-07	<0.01
ENSG00000259284	ENSG00000259284	15	62022049	62023588	5.29887882481e-08	<0.01
ENSG00000259530	ENSG00000259530	15	61890713	61897440	4.48779803613e-11	<0.01
ENSG00000259703	C15orf50	15	70127573	70135459	3.45054961961e-16	<0.01
ENSG00000005844	ITGAL	16	30483983	30534505	1.2056996115e-14	<0.01
ENSG00000008516	MMP25	16	3096682	3110703	1.43683053003e-11	<0.01
ENSG00000008517	IL32	16	3115298	3131908	1.93334604759e-12	<0.01
ENSG00000013364	MVP	16	29831729	29859355	4.85274690677e-12	<0.01
ENSG00000038532	CLEC16A	16	11038345	11276046	1.0368956544e-08	<0.01
ENSG00000051523	CYBA	16	88709698	88717457	4.27276013035e-11	<0.01
ENSG00000067955	CBFB	16	67063050	67134961	1.0087947907e-05	<0.01
ENSG00000077238	IL4R	16	27325247	27376099	1.47559127885e-13	<0.01
ENSG00000083799	CYLD	16	50775961	50835846	3.68356149971e-08	<0.01
ENSG00000087237	CETP	16	56995762	57017757	6.01161022022e-12	<0.01
ENSG00000102871	TRADD	16	67188083	67193789	6.94488805195e-09	<0.01
ENSG00000102879	CORO1A	16	30194892	30200397	3.76229224079e-12	<0.01
ENSG00000102908	NFAT5	16	69598997	69738569	6.45977714444e-07	<0.01
ENSG00000102921	N4BP1	16	48572639	48644120	1.15722117198e-09	<0.01
ENSG00000102962	CCL22	16	57392684	57400102	3.72941768412e-13	<0.01
ENSG00000102970	CCL17	16	57438679	57449974	2.7116958054e-12	<0.01
ENSG00000103005	C16orf57	16	58035305	58055522	1.31077974648e-11	<0.01
ENSG00000103064	SLC7A6	16	68298423	68335722	7.577953023e-06	<0.01
ENSG00000103187	COTL1	16	84599200	84651683	5.28934925963e-11	<0.01
ENSG00000103222	ABCC1	16	16043434	16236931	8.92138928403e-10	<0.01
ENSG00000103249	CLCN7	16	1494935	1525581	1.9959511224e-09	<0.01
ENSG00000103335	PIEZO1	16	88781746	88851372	7.63539319256e-10	<0.01
ENSG00000103479	RBL2	16	53468361	53525560	8.48769755705e-08	<0.01
ENSG00000103490	PYCARD	16	31212807	31214313	5.40278074955e-08	<0.01
ENSG00000103522	IL21R	16	27413686	27463362	1.12294808934e-12	<0.01
ENSG00000121281	ADCY7	16	50300462	50352046	2.42459977254e-13	<0.01
ENSG00000122299	ZC3H7A	16	11844442	11891099	2.19988176785e-07	<0.01
ENSG00000135686	KLHL36	16	84682107	84701292	4.33727827573e-12	<0.01
ENSG00000140678	ITGAX	16	31366509	31394318	7.93619864049e-12	<0.01
ENSG00000140749	IGSF6	16	21652609	21663981	2.84117493418e-10	<0.01
ENSG00000140853	NLRC5	16	57023397	57117443	1.40579315058e-11	<0.01
ENSG00000140931	CMTM3	16	66637935	66647795	2.03691813655e-08	<0.01
ENSG00000140968	IRF8	16	85932409	85956197	5.47368835141e-13	<0.01
ENSG00000141086	CTRL	16	67963473	67965770	6.95364312564e-06	<0.01
ENSG00000156858	PRR14	16	30662223	30667761	3.20387981095e-08	<0.01
ENSG00000156860	FBRS	16	30670289	30682131	2.30866330121e-10	<0.01
ENSG00000156886	ITGAD	16	31404597	31437826	6.76761848272e-10	<0.01
ENSG00000157350	ST3GAL2	16	70413338	70472991	1.0708559799e-05	<0.01
ENSG00000159618	GPR114	16	57576550	57625593	1.9846267458e-11	<0.01
ENSG00000159753	RLTPR	16	67679030	67691456	1.22335088254e-07	<0.01
ENSG00000162078	ZG16B	16	2880170	2882285	1.47569878532e-07	<0.01
ENSG00000166446	CDYL2	16	80637675	80838175	5.29789272287e-10	<0.01
ENSG00000166592	RRAD	16	66955582	66959547	4.31453968119e-12	<0.01
ENSG00000167207	NOD2	16	50727514	50766987	5.54214960851e-10	<0.01
ENSG00000167208	SNX20	16	50700211	50715264	1.50256287573e-12	<0.01
ENSG00000168404	MLKL	16	74705755	74734789	4.4051322404e-07	<0.01
ENSG00000169896	ITGAM	16	31271288	31344213	5.06413356977e-09	<0.01
ENSG00000169951	ZNF764	16	30565085	30569674	5.06989238263e-07	<0.01
ENSG00000169955	ZNF747	16	30537244	30546239	2.578010055e-06	<0.01
ENSG00000172236	TPSAB1	16	1290697	1292555	1.13842708578e-07	<0.01
ENSG00000177455	CD19	16	28943260	28950667	1.78145644649e-14	<0.01
ENSG00000177548	RABEP2	16	28915743	28937073	8.18166235916e-13	<0.01
ENSG00000179219	LINC00311	16	85316564	85319569	5.96288124526e-08	<0.01
ENSG00000179583	CIITA	16	10971039	11023624	1.49686869121e-13	<0.01
ENSG00000179588	ZFPM1	16	88519725	88601389	4.56701748629e-07	<0.01
ENSG00000180096	SEPT1	16	30389454	30394171	2.07470573926e-14	<0.01
ENSG00000182885	GPR97	16	57702157	57723975	7.5233512308e-10	<0.01
ENSG00000184517	ZFP1	16	75182421	75206129	9.42384253306e-06	<0.01
ENSG00000184730	APOBR	16	28505993	28510242	3.27227896085e-11	<0.01
ENSG00000185338	SOCS1	16	11348262	11350036	4.09264998431e-12	<0.01
ENSG00000185905	C16orf54	16	29753784	29757327	8.14601300187e-09	<0.01
ENSG00000185947	ZNF267	16	31885079	31928622	9.2642451775e-12	<0.01
ENSG00000186187	ZNRF1	16	75033250	75144611	1.00604687372e-09	<0.01
ENSG00000188215	DCUN1D3	16	20869396	20911706	1.10675898039e-06	<0.01
ENSG00000189067	LITAF	16	11641582	11680806	2.49554294823e-10	<0.01
ENSG00000197302	ZNF720	16	31724550	31806190	8.54435308563e-07	<0.01
ENSG00000197471	SPN	16	29674300	29681811	1.33079369889e-14	<0.01
ENSG00000197943	PLCG2	16	81812907	81991898	2.35211180719e-16	<0.01
ENSG00000205220	PSMB10	16	67968405	67970990	2.07371274592e-08	<0.01
ENSG00000205250	E2F4	16	67226068	67232821	6.08182418637e-11	<0.01
ENSG00000213658	LAT	16	28996147	29002104	1.55714665995e-12	<0.01
ENSG00000005961	ITGA2B	17	42449550	42466873	1.9718885964e-12	<0.01
ENSG00000006025	OSBPL7	17	45884733	45899200	3.7013496673e-13	<0.01
ENSG00000006074	CCL18	17	34391640	34399392	1.47196699098e-09	<0.01
ENSG00000007171	NOS2	17	26083792	26127555	1.67738476397e-12	<0.01
ENSG00000007312	CD79B	17	62006100	62009714	8.83662271178e-18	<0.01
ENSG00000007314	SCN4A	17	62015914	62050278	3.95369096193e-13	<0.01
ENSG00000034152	MAP2K3	17	21187984	21218552	2.99824387829e-11	<0.01
ENSG00000068079	IFI35	17	41158742	41166473	1.14418941999e-08	<0.01
ENSG00000072818	ACAP1	17	7239848	7254797	2.60994437654e-16	<0.01
ENSG00000073605	GSDMB	17	38060848	38077313	3.19357934707e-12	<0.01
ENSG00000073861	TBX21	17	45810610	45823485	7.6718326699e-17	<0.01
ENSG00000074370	ATP2A3	17	3822869	3867736	9.58800486022e-13	<0.01
ENSG00000074660	SCARF1	17	1537152	1549042	9.21511676628e-13	<0.01
ENSG00000083454	P2RX5	17	3575748	3599698	5.3459791074e-17	<0.01
ENSG00000083457	ITGAE	17	3617920	3704537	2.97531247715e-12	<0.01
ENSG00000087157	PGS1	17	76374735	76420635	1.78016349489e-15	<0.01
ENSG00000091592	NLRP1	17	5402748	5487832	1.46068783595e-10	<0.01
ENSG00000092929	UNC13D	17	73823310	73840798	1.7244601704e-14	<0.01
ENSG00000108292	MLLT6	17	36861795	36886056	8.27914704541e-11	<0.01
ENSG00000108342	CSF3	17	38171614	38174066	6.29959761299e-10	<0.01
ENSG00000108405	P2RX1	17	3799891	3819960	3.22088967268e-11	<0.01
ENSG00000108582	CPD	17	28705942	28796730	3.38958963061e-09	<0.01
ENSG00000108622	ICAM2	17	62079956	62097994	1.07184967144e-12	<0.01
ENSG00000108639	SYNGR2	17	76164671	76169009	9.6044000823e-16	<0.01
ENSG00000108669	CYTH1	17	76670130	76778379	3.4536766751e-15	<0.01
ENSG00000108688	CCL7	17	32597240	32599261	1.48190388604e-12	<0.01
ENSG00000108691	CCL2	17	32582313	32584222	1.03220417022e-10	<0.01
ENSG00000108700	CCL8	17	32646055	32648421	2.8422904399e-12	<0.01
ENSG00000108702	CCL1	17	32687399	32690230	3.24163755326e-12	<0.01
ENSG00000108798	ABI3	17	47287589	47300587	1.21665322565e-13	<0.01
ENSG00000108960	MMD	17	53469974	53499341	3.31876405168e-08	<0.01
ENSG00000109103	UNC119	17	26873725	26879659	8.02656732692e-14	<0.01
ENSG00000120063	GNA13	17	63005407	63052920	6.47097158803e-11	<0.01
ENSG00000121060	TRIM25	17	54965270	54991409	2.21874057517e-10	<0.01
ENSG00000125447	GGA3	17	73232695	73258444	9.53773878493e-09	<0.01
ENSG00000125457	MIF4GD	17	73262313	73267303	2.71148982529e-10	<0.01
ENSG00000126353	CCR7	17	38710021	38721724	9.2755666997e-15	<0.01
ENSG00000126561	STAT5A	17	40439565	40463961	6.27927947919e-12	<0.01
ENSG00000129277	CCL4	17	34431220	34433014	5.98256712079e-15	<0.01
ENSG00000129667	RHBDF2	17	74466976	74497508	6.80817023922e-11	<0.01
ENSG00000132481	TRIM47	17	73870247	73874656	7.66640214903e-10	<0.01
ENSG00000132514	CLEC10A	17	6977857	6983600	2.79484863899e-08	<0.01
ENSG00000132589	FLOT2	17	27206353	27224712	1.18551797507e-08	<0.01
ENSG00000136490	LIMD2	17	61773250	61777519	1.18685979637e-13	<0.01
ENSG00000141068	KSR1	17	25783670	25953461	1.05057099187e-08	<0.01
ENSG00000141293	SKAP1	17	46210802	46507594	1.91503087319e-13	<0.01
ENSG00000141480	ARRB2	17	4613784	4624795	3.47391638615e-12	<0.01
ENSG00000141497	ZMYND15	17	4643319	4649411	1.10699635549e-10	<0.01
ENSG00000141506	PIK3R5	17	8782228	8869024	6.39706714693e-13	<0.01
ENSG00000141569	TRIM65	17	73885041	73893084	8.92499207667e-10	<0.01
ENSG00000141574	SECTM1	17	80278900	80291921	6.43536660333e-11	<0.01
ENSG00000154016	GRAP	17	18923997	18950439	1.60557297892e-13	<0.01
ENSG00000154229	PRKCA	17	64298944	64801114	6.19676454033e-08	<0.01
ENSG00000154262	ABCA6	17	67074847	67138015	3.39112602286e-10	<0.01
ENSG00000159202	UBE2Z	17	46985731	47006418	1.79069974016e-10	<0.01
ENSG00000159314	ARHGAP27	17	43471275	43511787	1.61409944419e-13	<0.01
ENSG00000160602	NEK8	17	27055822	27069784	9.35567235999e-18	<0.01
ENSG00000161405	IKZF3	17	37913968	38020441	3.51692867175e-14	<0.01
ENSG00000161570	CCL5	17	34198495	34207797	9.51832189244e-14	<0.01
ENSG00000161649	CD300LG	17	41924516	41940994	2.83492193349e-10	<0.01
ENSG00000161905	ALOX15	17	4534214	4545589	6.84607835743e-09	<0.01
